"fold","network","community","metric","value"
1,"M_PL_Kaiser-Bunbury_2010_060_02","Plant-Pollinator","specificity",0.750716332378224
1,"M_PL_Kaiser-Bunbury_2010_060_02","Plant-Pollinator","f1",0.198347107438017
1,"M_PL_Kaiser-Bunbury_2010_060_02","Plant-Pollinator","balanced_accuracy",0.648085438916384
1,"M_PL_Kaiser-Bunbury_2010_060_02","Plant-Pollinator","mcc",0.158148237830606
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","roc_auc",0.700757575757576
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","pr_auc",0.375415490877351
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","recall",0.272727272727273
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","precision",0.130434782608696
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","specificity",0.861111111111111
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","f1",0.176470588235294
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","balanced_accuracy",0.566919191919192
2,"M_PL_Orford_2016_Field-36","Plant-Pollinator","mcc",0.0966734880840268
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","roc_auc",0.765033517350158
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","pr_auc",0.394580272364329
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","recall",0.84375
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","precision",0.146739130434783
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","specificity",0.504731861198738
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","f1",0.25
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","balanced_accuracy",0.674240930599369
2,"M_SD_Bollen_2000","Plant-Seed Dispersers","mcc",0.201434527538443
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","roc_auc",0.838155515370705
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","pr_auc",0.385105016339803
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","recall",0.571428571428571
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","precision",0.235294117647059
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","specificity",0.835443037974684
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","f1",0.333333333333333
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","balanced_accuracy",0.703435804701627
4,"M_PL_Kaiser-Bunbury_2014_061_08","Plant-Pollinator","mcc",0.279364325489356
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","roc_auc",0.828629032258065
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","pr_auc",0.415066404080287
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","recall",0.875
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","precision",0.175
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","specificity",0.467741935483871
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","f1",0.291666666666667
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","balanced_accuracy",0.671370967741935
3,"M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation","Plant-Pollinator","mcc",0.220352235130215
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","roc_auc",0.833708581935532
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","pr_auc",0.333131703903895
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","recall",0.37037037037037
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","precision",0.140845070422535
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","specificity",0.938196555217832
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","f1",0.204081632653061
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","balanced_accuracy",0.654283462794101
0,"M_PL_Carstensen2017_Teno","Plant-Pollinator","mcc",0.194672591872236
4,"M_SD_Lou_2007","Plant-Seed Dispersers","roc_auc",0.732371794871795
4,"M_SD_Lou_2007","Plant-Seed Dispersers","pr_auc",0.44916904162031
4,"M_SD_Lou_2007","Plant-Seed Dispersers","recall",0.538461538461538
4,"M_SD_Lou_2007","Plant-Seed Dispersers","precision",0.25
4,"M_SD_Lou_2007","Plant-Seed Dispersers","specificity",0.708333333333333
4,"M_SD_Lou_2007","Plant-Seed Dispersers","f1",0.341463414634146
4,"M_SD_Lou_2007","Plant-Seed Dispersers","balanced_accuracy",0.623397435897436
4,"M_SD_Lou_2007","Plant-Seed Dispersers","mcc",0.188998175629721
3,"A_HP_Arai_mcgregor","Host-Parasite","roc_auc",0.795905797101449
3,"A_HP_Arai_mcgregor","Host-Parasite","pr_auc",0.343105804435203
3,"A_HP_Arai_mcgregor","Host-Parasite","recall",0.652173913043478
3,"A_HP_Arai_mcgregor","Host-Parasite","precision",0.101351351351351
3,"A_HP_Arai_mcgregor","Host-Parasite","specificity",0.778333333333333
3,"A_HP_Arai_mcgregor","Host-Parasite","f1",0.175438596491228
3,"A_HP_Arai_mcgregor","Host-Parasite","balanced_accuracy",0.715253623188406
3,"A_HP_Arai_mcgregor","Host-Parasite","mcc",0.190740249624479
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","roc_auc",0.857111529758879
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","pr_auc",0.353587220326063
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","recall",0.746478873239437
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","precision",0.184027777777778
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","specificity",0.833687190375088
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","f1",0.295264623955432
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","balanced_accuracy",0.790083031807262
1,"M_SD_Hovestadt_1997","Plant-Seed Dispersers","mcc",0.313105533572831
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","roc_auc",0.71842250413679
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","pr_auc",0.332828305843315
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","recall",0.214285714285714
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","precision",0.0882352941176471
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","specificity",0.94015444015444
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","f1",0.125
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","balanced_accuracy",0.577220077220077
2,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10","Plant-Pollinator","mcc",0.101072962448265
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","roc_auc",0.906931964056483
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","pr_auc",0.34069398281897
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","recall",0.631578947368421
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","precision",0.169014084507042
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","specificity",0.889305816135084
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","f1",0.266666666666667
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","balanced_accuracy",0.760442381751753
1,"M_SD_Carlo2003-2","Plant-Seed Dispersers","mcc",0.28364840541329
4,"A_HP_Hadfield_2013_036","Host-Parasite","roc_auc",0.649774774774775
4,"A_HP_Hadfield_2013_036","Host-Parasite","pr_auc",0.379173481019681
4,"A_HP_Hadfield_2013_036","Host-Parasite","recall",0.333333333333333
4,"A_HP_Hadfield_2013_036","Host-Parasite","precision",0.0952380952380952
4,"A_HP_Hadfield_2013_036","Host-Parasite","specificity",0.743243243243243
4,"A_HP_Hadfield_2013_036","Host-Parasite","f1",0.148148148148148
4,"A_HP_Hadfield_2013_036","Host-Parasite","balanced_accuracy",0.538288288288288
4,"A_HP_Hadfield_2013_036","Host-Parasite","mcc",0.0458407567861932
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","roc_auc",0.893728222996516
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","pr_auc",0.359299294812597
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","recall",0.428571428571429
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","precision",0.333333333333333
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","specificity",0.951219512195122
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","f1",0.375
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","balanced_accuracy",0.689895470383275
0,"M_SD_Gomes_2013","Plant-Seed Dispersers","mcc",0.337700914765539
0,"A_HP_Hadfield_2013_041","Host-Parasite","roc_auc",0.793333333333333
0,"A_HP_Hadfield_2013_041","Host-Parasite","pr_auc",0.440384212064577
0,"A_HP_Hadfield_2013_041","Host-Parasite","recall",0.8
0,"A_HP_Hadfield_2013_041","Host-Parasite","precision",0.258064516129032
0,"A_HP_Hadfield_2013_041","Host-Parasite","specificity",0.616666666666667
0,"A_HP_Hadfield_2013_041","Host-Parasite","f1",0.390243902439024
0,"A_HP_Hadfield_2013_041","Host-Parasite","balanced_accuracy",0.708333333333333
0,"A_HP_Hadfield_2013_041","Host-Parasite","mcc",0.293529147365145
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","roc_auc",0.653539615564932
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","pr_auc",0.342784828666118
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","recall",0.333333333333333
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","precision",0.125
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","specificity",0.911392405063291
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","f1",0.181818181818182
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","balanced_accuracy",0.622362869198312
2,"M_PL_Kaiser-Bunbury_2010_060_11","Plant-Pollinator","mcc",0.154843495677808
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","roc_auc",0.828455284552846
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","pr_auc",0.339338274584543
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","recall",0.380952380952381
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","precision",0.131147540983607
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","specificity",0.913821138211382
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","f1",0.195121951219512
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","balanced_accuracy",0.647386759581882
4,"M_PL_Carstensen2017_WesternSahara","Plant-Pollinator","mcc",0.178869721876895
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","roc_auc",0.649342105263158
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","pr_auc",0.381654032522753
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","recall",0.625
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","precision",0.208333333333333
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","specificity",0.8
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","f1",0.3125
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","balanced_accuracy",0.7125
4,"M_PL_Brosi2017_Gothic_Road_Grate_2014_Control","Plant-Pollinator","mcc",0.269076989280647
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","roc_auc",0.866396498902129
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","pr_auc",0.339950303018216
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","recall",0.653543307086614
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","precision",0.171487603305785
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","specificity",0.890046613655059
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","f1",0.271685761047463
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","balanced_accuracy",0.771794960370837
1,"M_PL_caradonna_rmbl_interaction_networks_data_EDI","Plant-Pollinator","mcc",0.293170662059876
4,"M_PL_Arizmendi","Plant-Pollinator","roc_auc",0.645719489981785
4,"M_PL_Arizmendi","Plant-Pollinator","pr_auc",0.427805429857717
4,"M_PL_Arizmendi","Plant-Pollinator","recall",0.666666666666667
4,"M_PL_Arizmendi","Plant-Pollinator","precision",0.25
4,"M_PL_Arizmendi","Plant-Pollinator","specificity",0.704918032786885
4,"M_PL_Arizmendi","Plant-Pollinator","f1",0.363636363636364
4,"M_PL_Arizmendi","Plant-Pollinator","balanced_accuracy",0.685792349726776
4,"M_PL_Arizmendi","Plant-Pollinator","mcc",0.262035093291752
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","roc_auc",0.704206836108677
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","pr_auc",0.347204114963622
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","recall",0.285714285714286
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","precision",0.0606060606060606
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","specificity",0.809815950920245
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","f1",0.1
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","balanced_accuracy",0.547765118317266
3,"M_PL_Kaiser-Bunbury_2014_061_18","Plant-Pollinator","mcc",0.0479917318349941
1,"M_SD_Hamann1999","Plant-Seed Dispersers","roc_auc",0.771252566735113
1,"M_SD_Hamann1999","Plant-Seed Dispersers","pr_auc",0.380011574626445
1,"M_SD_Hamann1999","Plant-Seed Dispersers","recall",0.775
1,"M_SD_Hamann1999","Plant-Seed Dispersers","precision",0.155778894472362
1,"M_SD_Hamann1999","Plant-Seed Dispersers","specificity",0.655030800821355
1,"M_SD_Hamann1999","Plant-Seed Dispersers","f1",0.259414225941423
1,"M_SD_Hamann1999","Plant-Seed Dispersers","balanced_accuracy",0.715015400410678
1,"M_SD_Hamann1999","Plant-Seed Dispersers","mcc",0.234925726791941
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","roc_auc",0.690406976744186
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","pr_auc",0.363605636032504
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","recall",0.375
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","precision",0.1
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","specificity",0.790697674418605
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","f1",0.157894736842105
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","balanced_accuracy",0.582848837209302
2,"M_PL_Lara-Romero_2016_penalara-Pasture-4","Plant-Pollinator","mcc",0.09395150589364
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","roc_auc",0.6941361003861
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","pr_auc",0.351024037753192
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","recall",0.357142857142857
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","precision",0.0649350649350649
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","specificity",0.756756756756757
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","f1",0.10989010989011
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","balanced_accuracy",0.556949806949807
3,"M_PL_Trojelsgaard_2015_Site11_Gomera1","Plant-Pollinator","mcc",0.0547405053223701
1,"A_HP_Hadfield_2013_031","Host-Parasite","roc_auc",0.790919282511211
1,"A_HP_Hadfield_2013_031","Host-Parasite","pr_auc",0.375289980993283
1,"A_HP_Hadfield_2013_031","Host-Parasite","recall",0.676470588235294
1,"A_HP_Hadfield_2013_031","Host-Parasite","precision",0.136094674556213
1,"A_HP_Hadfield_2013_031","Host-Parasite","specificity",0.672645739910314
1,"A_HP_Hadfield_2013_031","Host-Parasite","f1",0.226600985221675
1,"A_HP_Hadfield_2013_031","Host-Parasite","balanced_accuracy",0.674558164072804
1,"A_HP_Hadfield_2013_031","Host-Parasite","mcc",0.187522550947784
2,"M_PL_Nero_tinoco","Plant-Pollinator","roc_auc",0.778838808250573
2,"M_PL_Nero_tinoco","Plant-Pollinator","pr_auc",0.388078259362641
2,"M_PL_Nero_tinoco","Plant-Pollinator","recall",0.272727272727273
2,"M_PL_Nero_tinoco","Plant-Pollinator","precision",0.142857142857143
2,"M_PL_Nero_tinoco","Plant-Pollinator","specificity",0.848739495798319
2,"M_PL_Nero_tinoco","Plant-Pollinator","f1",0.1875
2,"M_PL_Nero_tinoco","Plant-Pollinator","balanced_accuracy",0.560733384262796
2,"M_PL_Nero_tinoco","Plant-Pollinator","mcc",0.0918553390842985
4,"M_SD_Athie_2009","Plant-Seed Dispersers","roc_auc",0.849934741338396
4,"M_SD_Athie_2009","Plant-Seed Dispersers","pr_auc",0.350337931379794
4,"M_SD_Athie_2009","Plant-Seed Dispersers","recall",0.714285714285714
4,"M_SD_Athie_2009","Plant-Seed Dispersers","precision",0.188679245283019
4,"M_SD_Athie_2009","Plant-Seed Dispersers","specificity",0.857142857142857
4,"M_SD_Athie_2009","Plant-Seed Dispersers","f1",0.298507462686567
4,"M_SD_Athie_2009","Plant-Seed Dispersers","balanced_accuracy",0.785714285714286
4,"M_SD_Athie_2009","Plant-Seed Dispersers","mcc",0.314789789007113
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","roc_auc",0.924873737373737
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","pr_auc",0.395580935048739
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","recall",0.888888888888889
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","precision",0.307692307692308
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","specificity",0.795454545454545
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","f1",0.457142857142857
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","balanced_accuracy",0.842171717171717
3,"M_SD_Vizentin-Bugoni_2019_TAN","Plant-Seed Dispersers","mcc",0.448250566811555
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","roc_auc",0.87985488689714
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","pr_auc",0.354792281729174
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","recall",0.909090909090909
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","precision",0.161290322580645
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","specificity",0.755868544600939
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","f1",0.273972602739726
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","balanced_accuracy",0.832479726845924
3,"M_PL_Kaiser-Bunbury_2014_061_05","Plant-Pollinator","mcc",0.321164812523501
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","roc_auc",0.821376811594203
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","pr_auc",0.337943406510086
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","recall",0.6
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","precision",0.118421052631579
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","specificity",0.854347826086956
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","f1",0.197802197802198
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","balanced_accuracy",0.727173913043478
3,"M_PL_Kaiser-Bunbury_2010_060_08","Plant-Pollinator","mcc",0.216730361715753
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","roc_auc",0.733262240356083
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","pr_auc",0.329776459341992
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","recall",0.125
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","precision",0.0588235294117647
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","specificity",0.952522255192878
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","f1",0.08
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","balanced_accuracy",0.538761127596439
0,"M_PL_Orford_2016_Farm-2012-B6","Plant-Pollinator","mcc",0.0539044922560807
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","roc_auc",0.703651685393258
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","pr_auc",0.386102191094195
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","recall",0.375
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","precision",0.3
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","specificity",0.921348314606742
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","f1",0.333333333333333
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","balanced_accuracy",0.648174157303371
1,"M_PL_Orford_2016_Field-40","Plant-Pollinator","mcc",0.268091368843351
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","roc_auc",0.842365967365967
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","pr_auc",0.340341489194099
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","recall",0.181818181818182
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","precision",0.117647058823529
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","specificity",0.951923076923077
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","f1",0.142857142857143
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","balanced_accuracy",0.566870629370629
0,"M_PL_Orford_2016_Field-45","Plant-Pollinator","mcc",0.108631023656685
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","roc_auc",0.826024442846873
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","pr_auc",0.362541725300643
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","recall",0.846153846153846
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","precision",0.164179104477612
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","specificity",0.738317757009346
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","f1",0.275
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","balanced_accuracy",0.792235801581596
3,"M_SD_Chama_2013_net7","Plant-Seed Dispersers","mcc",0.297745074451933
0,"M_SD_Kantak1979","Plant-Seed Dispersers","roc_auc",0.608843537414966
0,"M_SD_Kantak1979","Plant-Seed Dispersers","pr_auc",0.544811456539405
0,"M_SD_Kantak1979","Plant-Seed Dispersers","recall",0.722222222222222
0,"M_SD_Kantak1979","Plant-Seed Dispersers","precision",0.295454545454545
