"community","average_clustering","bipartite_clustering","cent_between","cent_close","cent_eigen","compartment.diversity","connectance","connected_components","degree_assortativity_coefficient","edge_connectivity","Fisher.alpha","global_efficiency","H2","interaction.evenness","interactions_count","links.per.species","local_efficiency","nestedness","NODF","number.of.compartments","Shannon.diversity","network_size","species_ratio","Spectral_bipartivity","web.asymmetry","motif_1_norm","motif_2_norm","motif_3_norm","motif_4_norm","motif_5_norm","motif_6_norm","motif_7_norm","motif_8_norm","motif_9_norm","motif_10_norm","motif_11_norm","motif_12_norm","motif_13_norm","motif_14_norm","motif_15_norm","motif_16_norm","motif_17_norm"
"Plant-Seed Dispersers",0.572,0.0833,0.845175107079869,0.540245372679469,0.852311415139013,NA,0.201298701298701,1,-0.567,1,2147483696.53226,0.4326,0,0.681758887871931,31,1.06896551724138,0,19.6769708559334,29.6957671957672,1,3.43398720448515,29,3.1429,1,0.517241379310345,0.00581177352830896,0.0318710161229846,0.00224971878515186,0.000562429696287964,0.0247469066366704,0.000562429696287964,0.156730408698913,0,0.0078740157480315,0.00393700787401575,0.000937382827146607,0,0.155605549306337,0.0273715785526809,0.005249343832021,0,0.576490438695163
"Host-Parasite",0.39,0.6058,0.212377716105848,0.340064755278406,0.473774221295402,NA,0.454545454545455,1,-0.3713,1,8589934617,0.5643,0,0.832260258738183,50,2.38095238095238,0,13.1869676347778,78.9103174603175,1,3.91202300542815,21,1.1,1,0.0476190476190476,0.00887468938587149,0.0250266240681576,0.0218317358892439,0.034256301029464,0.0896343627973021,0.0344337948171814,0.0505857294994675,0.0346112886048988,0.108803691870785,0.0386936457223997,0.107561235356763,0.0319488817891374,0.164536741214058,0.0163294284700035,0.115725949591764,0.0431309904153355,0.0740149094781683
"Plant-Pollinator",0.3424,0.1465,0.425014074729984,0.258651689238521,0.79756448495309,NA,0.153571428571429,1,-0.3878,1,8589934613.5,0.3632,0,0.667496105547242,43,1.26470588235294,0,14.8857813312261,26.8979833926453,1,3.76120011569356,34,0.7,1,-0.176470588235294,0.0212555610479486,0.0222441917943648,0.041522491349481,0.0746416213544241,0.115175481957489,0.00494315373208107,0.0163124073158675,0.11220958971824,0.249629263470094,0.119130004943154,0.0336134453781513,0.000494315373208107,0.103311913000494,0.0652496292634701,0.0133465150766189,0.000494315373208107,0.00642609985170539
"Plant-Pollinator",0.4416,0.1525,0.466309300235407,0.308482364390062,0.860613758034564,NA,0.145833333333333,1,-0.5654,1,67553994410557496,0.3606,0,0.707369303920475,105,1.45833333333333,0,13.8508992015827,23.7038721136184,1,4.65396035015752,72,0.2,1,-0.666666666666667,0.00211800302571861,0.00175491679273828,0.0144225920322743,0.0847402924861321,0.032274331820474,0.00145234493192133,0.00145234493192133,0.425335350479072,0.224104891578417,0.128189611699445,0.0329601613716591,0.000887544125063036,0.0317297024710035,0.012768532526475,0.00467977811396873,0.000201714573877963,0.000927887039838628
"Plant-Pollinator",0.3468,0.3212,0.394850158730159,0.436844294040615,0.637143935126473,NA,0.285714285714286,1,-0.4612,1,4294967315,0.4382,0,0.743829543525678,38,1.46153846153846,0,30.693556761217,35.5344742063492,1,3.63758615972639,26,0.3684,1,-0.461538461538462,0.0148553557466771,0.0160281469898358,0.0394839718530102,0.0672400312744331,0.109069585613761,0.0129007036747459,0.0172009382329945,0.0793588741204066,0.180609851446443,0.159108678655199,0.0867865519937451,0.00625488663017983,0.143862392494136,0.0136825645035184,0.0340109460516028,0.00508209538702111,0.0144644253322909
"Plant-Pollinator",0.1958,0.4192,0.153713733116448,0.28370675568273,0.760722632754583,NA,0.147498831229547,1,-0.4434,1,17985894714372360,0.4252,0,0.771094380324329,631,4.53956834532374,0,7.68032855701673,46.4613045706791,1,6.44730586254121,139,0.4946,1,-0.338129496402878,0.000140148846515025,0.000742944360685828,0.00195497646121275,0.0237411257572702,0.0217877040376194,0.00393194141023055,0.00351327171818488,0.237837034654745,0.267762922345545,0.0883073217666484,0.119641138994784,0.0245216060213808,0.103442064554646,0.0330751277775458,0.0472756929927354,0.00750895753245634,0.0148160207677936
"Plant-Pollinator",0.4096,0.4279,0.562586204906205,0.50443476610774,0.735179403137475,NA,0.419047619047619,1,-0.6334,1,8589934614,0.4991,0,0.813111704699026,44,1.69230769230769,0,24.8361498864584,56.9895382395382,1,3.78418963391826,26,4.2,1,0.615384615384615,0.00590207914151576,0.0300469483568075,0.00469483568075117,0.00187793427230047,0.0516431924882629,0.0096579476861167,0.114822266934943,0.000268276324614353,0.0175720992622401,0.0127431254191818,0.0127431254191818,0.00147551978537894,0.196914822266935,0.06841046277666,0.107310529845741,0.013682092555332,0.350234741784038
"Plant-Pollinator",0.3795,0.2353,0.497622197026959,0.303493665516803,0.755790982085897,NA,0.176767676767677,1,-0.2753,1,4294967313.5,0.3696,0,0.672308724361537,35,1.20689655172414,0,21.8870786672944,24.6794871794872,1,3.55534806148941,29,0.6111,1,-0.241379310344828,0.0274294670846395,0.036833855799373,0.0384012539184953,0.0289968652037618,0.132445141065831,0.0101880877742947,0.054858934169279,0.0109717868338558,0.121473354231975,0.123824451410658,0.0250783699059561,0.000783699059561128,0.250783699059561,0.0360501567398119,0.0391849529780564,0.00783699059561128,0.054858934169279
"Plant-Seed Dispersers",0.3333,0.5251,0.15236986499121,0.32025146739377,0.58962180282925,NA,0.288011695906433,1,-0.3171,1,35488365063679608,0.4595,0,0.809319513913488,197,3.58181818181818,0,35.6626437333053,37.3678779952188,1,5.28320372873799,55,1.8947,1,0.309090909090909,0.00141376736709151,0.00781519118153634,0.00497330347915949,0.0140013204730738,0.0507808014697439,0.0140372028935584,0.0294953496383052,0.0326458261568492,0.145000861178092,0.0534073946492135,0.0825582730508669,0.0209912159834654,0.178199276610403,0.138900849695717,0.111328797795384,0.031533471121828,0.0829170972557125
"Plant-Pollinator",0.4259,0.1306,0.337274949826674,0.263099488305195,0.624470032354594,NA,0.232142857142857,1,-0.6501,1,4294967315.5,0.3943,0,0.71498583144925,39,1.25806451612903,0,38.8652536440623,24.5550745550746,1,3.66356164612965,31,0.2917,1,-0.548387096774194,0.0191176470588235,0.0122549019607843,0.0519607843137255,0.092156862745098,0.104411764705882,0.00392156862745098,0.00735294117647059,0.114705882352941,0.230392156862745,0.209803921568627,0.0303921568627451,0.000490196078431373,0.0808823529411765,0.028921568627451,0.00980392156862745,0.000490196078431373,0.00294117647058824
"Plant-Pollinator",0.3481,0.2227,0.343012074734892,0.262273094855624,0.768765319100989,NA,0.184573002754821,1,-0.5434,1,8589934625.5,0.3819,0,0.713336488464717,67,1.52272727272727,0,21.6478557605215,26.595061123363,1,4.20469261939097,44,0.3333,1,-0.5,0.00799809000835621,0.00787871553061955,0.0285305001790617,0.0740121761967291,0.0816521427718754,0.00584934940909634,0.00632684732004297,0.154231825235765,0.251163901157932,0.175002984361943,0.0620747284230631,0.00334248537662648,0.0818908917273487,0.0378417094425212,0.017548048227289,0.00131311925510326,0.00334248537662648
"Host-Parasite",0.2532,0.4945,0.162122418579503,0.329474019232124,0.597567657893903,NA,0.275974025974026,1,-0.1183,1,69601085150271392,0.4761,0,0.799564218254032,170,3.4,0,27.4259372033745,47.8630359787995,1,5.13579843705026,50,0.7857,1,-0.12,0.00146812442786327,0.00628702696167332,0.00660655992538473,0.0228595609444358,0.0553396549043992,0.0135326528144809,0.0212014439435549,0.0638547765860062,0.175069520009672,0.0726462511010933,0.11282104426827,0.024224053059744,0.173083234019034,0.0635352436222948,0.105566782389416,0.0252603761852946,0.0566436948373836
"Plant-Pollinator",0.3798,0.4899,0.472108722061238,0.586677935691622,0.720572815260136,NA,0.304093567251462,1,-0.636,1,8589934618,0.5044,0,0.768475742366357,52,1.85714285714286,0,17.6747388775506,56.5180793441663,1,3.95124371858143,28,2.1111,1,0.357142857142857,0.00465366028279936,0.0251476642205119,0.00528011455163773,0.00366923214605334,0.0518167173796313,0.0124395919097906,0.103543941292286,0.00178986933953821,0.0304277787721496,0.0135135135135135,0.0243422230177197,0.00232683014139968,0.209504206192948,0.0422409164131018,0.113477716126723,0.0273850008949347,0.328441023805262
"Plant-Seed Dispersers",0.2756,0.3859,0.280538499952723,0.332281588545331,0.68908225728518,NA,0.186486486486486,1,-0.4889,1,69055194286347672,0.4302,0,0.74580211548821,138,2.42105263157895,0,9.44212757234938,48.197883373117,1,4.92725368515721,57,0.5405,1,-0.298245614035088,0.00156444847522957,0.00420587235007369,0.00912594943883913,0.0432490647318898,0.051740165514114,0.00812833012130144,0.0101915882552999,0.160027207799569,0.244586781544043,0.100759551071307,0.108615803196916,0.0156784945017572,0.130359369685977,0.032218569323206,0.0510146241922685,0.0077542228772248,0.020779956920984
"Plant-Seed Dispersers",0.4237,0.4745,0.451081257362392,0.386454533525668,0.714781602099176,NA,0.333333333333333,1,-0.7834,1,8589934614,0.4857,0,0.775003715881601,44,1.57142857142857,0,16.6456659052478,62.0202967763943,1,3.78418963391826,28,3.6667,1,0.571428571428571,0.00543344035564337,0.0313657693257594,0.0041985675475426,0.00185230921215115,0.0470486539886392,0.0106199061496666,0.124845640898987,0.00037046184243023,0.0191405285255619,0.00456902938997283,0.0124722153618177,0.00185230921215115,0.169671523833045,0.0785379105952087,0.11262040009879,0.0216102741417634,0.353791059520869
"Plant-Pollinator",0.3604,0.2751,0.314260608346352,0.391651997377384,0.734426859142387,NA,0.193181818181818,1,-0.4094,1,8589934617.5,0.4069,0,0.705140158202974,51,1.5,0,18.4169825363838,35.3909465020576,1,3.93182563272433,34,0.5455,1,-0.294117647058824,0.00905379016509853,0.014024498491035,0.025208592224392,0.0598260252085922,0.0898278004615658,0.00852121427303391,0.0213030356825848,0.113438665009764,0.232203088940174,0.0983490147345997,0.065684360021303,0.00301793005503284,0.16066039410616,0.0314219776318125,0.0362151606603941,0.00550328421800106,0.0257411681164566
"Plant-Pollinator",0.3331,0.2713,0.257567818909635,0.29400519820299,0.72078959573176,NA,0.135338345864662,1,-0.3934,1,8589934628,0.3573,0,0.681361961417476,72,1.53191489361702,0,14.0406006385506,24.7885766328389,1,4.27666611901606,47,0.6786,1,-0.191489361702128,0.00916730328495034,0.0179526355996944,0.0210084033613445,0.0395976572447161,0.0957473898650369,0.0089126559714795,0.0315762668703845,0.0603514132925898,0.173669467787115,0.109243697478992,0.050165520753756,0.00407435701553349,0.191367456073338,0.0956200662083015,0.047746371275783,0.00471097529921059,0.0390883626177744
"Plant-Pollinator",0.4358,0.1149,0.360726001834715,0.224189744088713,0.770198291947657,NA,0.103723404255319,1,-0.511,1,8589934631,0.3099,0,0.657841202424804,78,1.23809523809524,0,13.1231316427322,12.8743903889616,1,4.35670882668959,63,0.3404,1,-0.492063492063492,0.0109766394596116,0.0104137348719392,0.0320855614973262,0.0689558119898677,0.091049817056009,0.00295524908528005,0.0119617224880383,0.115536166619758,0.234168308471714,0.189417393751759,0.0271601463551928,0.000422178440754292,0.137207993245145,0.0426400225161835,0.0151984238671545,0.000703630734590487,0.00914719954967633
"Plant-Pollinator",0.5486,0.2575,0.48038049940547,0.351165490368478,0.762480068381535,NA,0.288,1,-0.7743,1,4294967314,0.4034,0,0.742188501706252,36,1.2,0,35.2974656412025,25.9408602150538,1,3.58351893845611,30,0.2,1,-0.666666666666667,0.013172338090011,0.00585437248444932,0.053055250640322,0.142700329308452,0.0633004024881083,0.00548847420417124,0.0021953896816685,0.267471642883278,0.193926088547384,0.15257958287596,0.0523234540797658,0.00402488108305891,0.0292718624222466,0.00622027076472741,0.00768386388583974,0.000365898280278083,0.000365898280278083
"Plant-Pollinator",0.4817,0.1154,0.503359663677982,0.374510124528158,0.760224069304699,NA,0.140495867768595,1,-0.5688,1,8589934617.5,0.353,0,0.667043930195637,51,1.15909090909091,0,14.0995185859519,22.15837621498,1,3.93182563272433,44,0.3333,1,-0.5,0.00976076555023923,0.00784688995215311,0.0344497607655502,0.0966507177033493,0.0704306220095694,0.00229665071770335,0.0111004784688995,0.202296650717703,0.252248803827751,0.123827751196172,0.0262200956937799,0.000956937799043062,0.128421052631579,0.0111004784688995,0.00899521531100479,0,0.0133971291866029
"Plant-Seed Dispersers",0.3565,0.3373,0.433086342055075,0.381163801625053,0.672213087719927,NA,0.221818181818182,1,-0.4635,1,8589934622.5,0.4297,0,0.73189271784302,61,1.69444444444444,0,20.6390956706983,42.3615023474178,1,4.11087386417331,36,0.44,1,-0.388888888888889,0.00562730627306273,0.00968634686346864,0.0203874538745387,0.0604243542435424,0.0768450184501845,0.00977859778597786,0.0153136531365314,0.142712177121771,0.241420664206642,0.101014760147601,0.0843173431734317,0.00535055350553506,0.140682656826568,0.0225092250922509,0.0378228782287823,0.00839483394833948,0.0177121771217712
"Plant-Seed Dispersers",0.5425,0.6834,0.352750835470515,0.599721378178415,0.668288719676628,NA,0.637037037037037,1,-0.8425,1,8589934635,0.5612,0,0.908072941363649,86,2.6875,0,17.1362943280633,67.3437980917205,1,4.45434729625351,32,0.1852,1,-0.6875,0.0018226517463547,0.0023312987453374,0.016361478467277,0.0996312309257375,0.0258774160732452,0.0139665988470668,0.00154713462190573,0.455154289589691,0.103149372668701,0.0435740929128518,0.139072566971855,0.0589394710071211,0.0101305527297389,0.00512885723974229,0.0169548999660902,0.00580705323838589,0.000551034248897932
"Plant-Pollinator",0.3851,0.3789,0.304436541165355,0.283476097514191,0.692575173668571,NA,0.28,1,-0.7319,1,8589934620,0.4504,0,0.759741520232441,56,1.6969696969697,0,20.1171260829229,46.4361603843311,1,4.02535169073515,33,0.32,1,-0.515151515151515,0.00594795539033457,0.00616038236856081,0.0281465746149761,0.0917684545937334,0.0661710037174721,0.0100902814657461,0.00435475305363781,0.21157727031333,0.212745618693574,0.144662772172066,0.105682421667552,0.0147636749867233,0.0499203398831652,0.0241104620286776,0.0195432819968136,0.00233669676048858,0.00201805629314923
"Plant-Pollinator",0.248,0.3363,0.340848568387738,0.322682638894357,0.793606559721884,NA,0.151392405063291,1,-0.4753,1,17954350514450528,0.4129,0,0.751212496432743,299,2.875,0,8.55515927220096,42.8419629847872,1,5.70044357339069,104,0.3165,1,-0.519230769230769,0.000364388406355226,0.00117238009001247,0.00378403345061197,0.035836807616327,0.026933056121908,0.00341233290232319,0.00380231380544584,0.299267688985355,0.268071654116187,0.0946288661427111,0.093925681826768,0.00949237892006976,0.094873822897485,0.0203557844526801,0.0285856001988903,0.00480895201163118,0.0106842580552384
"Plant-Seed Dispersers",0.2946,0.3491,0.415923702414498,0.454639619892488,0.688645537901725,NA,0.298701298701299,1,-0.2865,1,8589934615,0.4874,0,0.760110665852696,46,1.84,0,29.8600334444379,45.810502283105,1,3.8286413964891,25,0.7857,1,-0.12,0.0102495543672014,0.0162655971479501,0.0265151515151515,0.0592691622103387,0.0980392156862745,0.0131461675579323,0.01849376114082,0.114973262032086,0.245766488413547,0.054367201426025,0.089126559714795,0.00868983957219251,0.114973262032086,0.0652852049910874,0.0454545454545455,0.00334224598930481,0.0160427807486631
"Plant-Pollinator",0.3085,0.411,0.231309292646571,0.352367436922143,0.689041885063887,NA,0.222222222222222,1,-0.6217,1,585467951558164608,0.4136,0,0.76394083116822,130,2.24137931034483,0,18.3809448885973,36.6660795233994,1,4.86753445045558,58,0.2889,1,-0.551724137931034,0.00190122409582169,0.00356845137984995,0.0120800854088363,0.0539362651183878,0.0521520394284628,0.00909662605846995,0.00536730187051201,0.178817438612399,0.219445135060035,0.15639761908244,0.128902993696711,0.0185588721353672,0.0827909969726662,0.0279479942085789,0.0363133802301944,0.00665428433537593,0.00606929230589233
"Plant-Pollinator",0.2992,0.3396,0.419429417550881,0.489440735415856,0.726213482571671,NA,0.21969696969697,1,-0.1417,1,8589934621,0.4158,0,0.72820661297917,58,1.65714285714286,0,31.508039114031,30.9027478060711,1,4.06044301054642,35,0.4583,1,-0.371428571428571,0.0080454986822028,0.0162297128589263,0.0194201692329033,0.0287141073657928,0.0982105701206825,0.0126231100013872,0.0338465806630601,0.0295464003329172,0.135663753641282,0.1391316410043,0.0722707726453045,0.00471632681370509,0.249271743653766,0.0224719101123595,0.0618671105562491,0.0130392564849494,0.0549313358302122
"Plant-Herbivore",0.4039,0.4907,0.432355999263894,0.3769550083438,0.664093511839359,NA,0.4,1,-0.6287,1,4294967312,0.484,0,0.790897954698911,32,1.52380952380952,0,25.2059946495609,51.4908424908425,1,3.46573590279973,21,0.3125,1,-0.523809523809524,0.0146252285191956,0.013254113345521,0.0493601462522852,0.111974405850091,0.0872943327239488,0.0210237659963437,0.00776965265082267,0.185100548446069,0.162705667276051,0.0968921389396709,0.135283363802559,0.0196526508226691,0.0562157221206581,0.00776965265082267,0.0210237659963437,0.00822669104204753,0.00182815356489945
"Plant-Seed Dispersers",0.3039,0.3389,0.433836027467317,0.363044534985417,0.74038756280214,NA,0.224532224532225,1,-0.4603,1,69484108536573424,0.4402,0,0.758133396063746,108,2.16,0,19.1226304954404,45.2343083290664,1,4.68213122712422,50,2.8462,1,0.48,0.00196775075157147,0.0115332057939328,0.00357110321581489,0.00541131456682154,0.0479001548692721,0.00614011114147764,0.0596884394643345,0.00655916917190489,0.0784731711760955,0.028295527011023,0.0268197139473444,0.00355288330144848,0.266229388721873,0.0897330782545322,0.092393185752027,0.00931037624123167,0.262421426619295
"Plant-Seed Dispersers",0.2662,0.315,0.352127850071562,0.382948016744104,0.723662869834251,NA,0.189839572192513,1,-0.3806,1,8589934627.5,0.4429,0,0.719530017407695,71,1.82051282051282,0,15.9135558317198,49.0839496561567,1,4.26267987704132,39,1.2941,1,0.128205128205128,0.00393090466172074,0.0151146052485882,0.00813863359539364,0.0154467943749308,0.0683755951721847,0.00786180932344148,0.0556970435167755,0.0244712656405714,0.136474366072417,0.0370390875871996,0.0419111947735577,0.00409699922489204,0.280422987487543,0.0508803011848079,0.0788395526519765,0.010353227771011,0.160945631712989
"Plant-Seed Dispersers",0.2719,0.3073,0.599531088866271,0.528224006941184,0.801799792589146,NA,0.176470588235294,1,-0.348,1,8589934635.5,0.4283,0,0.720248610767371,87,1.89130434782609,0,14.7442605996648,42.3251492255182,1,4.46590811865458,46,1.7059,1,0.260869565217391,0.00256743197780794,0.0131912884377029,0.00374786047335183,0.00336422121230006,0.0468335005607035,0.00519388538039308,0.070530602608747,0.00188868559287021,0.0401935902732692,0.0376556690078498,0.0172342560349407,0.00115091778315529,0.29280528831966,0.0497550610871746,0.0755474237148085,0.00773180664581243,0.330608510889453
